Assault,Robbery,Rape,Murder,Theft,Vehicle Theft,Burglary,Arson,Kidnapping,Drug Crimes,Vandalism,Identity Theft,Animal Cruelty,Total Violent Crime,Total Violent Crime Grade,Total Property Crime,Total Property Crime Grade,Total “Other” Rate,Total “Other” Rate Grade,Total Crime,Total Crime Grade,Zipcode,City
0.1241,0.0162,0.1397,0.0188,1.763,0.2156,1.65,0.0074,0.0204,0.6113,1.105,1.305,0.0159,0.2987,A,3.636,A,3.057,A,6.9917,A+,08720,allenwood-nj
1.198,0.6588,0.3286,0.0469,3.713,0.9294,2.01,0.0243,0.0647,3.988,3.315,1.575,0.0033,2.233,B,6.676,A,8.947,C,17.856,B+,17810,allenwood-pa
1.703,0.0067,0.3863,0.0374,5.974,1.015,4.857,0.0529,0.0341,2.414,5.553,0.9485,0.0175,2.133,B,11.9,B,8.967,C,23.0,B-,50008,allerton-ia
3.124,0.5147,0.4255,0.0369,4.863,0.1483,2.979,0.2322,0.0668,0.8812,10.26,1.282,0.0254,4.101,D,8.223,B,12.51,D,24.834000000000003,B-,61810,allerton-il
2.3,0.063,0.5071,0.0317,6.347,0.3143,4.099,0.1215,0.0162,3.626,3.67,0.6258,0.0263,2.902,C,10.88,B,7.964,B,21.746000000000002,B,78935,alleyton-tx
7.435,0.8382,0.3909,0.051,26.98,0.4773,3.677,0.0755,1.049,0.8127,2.801,0.7405,0.0031,8.715,F,31.21,D,5.406,A,45.330999999999996,D,35013,allgood-al
3.674,0.3229,0.2645,0.0468,7.208,2.004,5.82,0.0832,0.0772,0.4387,3.12,1.111,0.0203,4.308,D,15.12,C,4.768,A,24.195999999999998,B-,28509,alliance-nc
0.4648,0.3193,0.6134,0.0194,9.449,1.369,3.489,0.062,0.2149,2.02,5.325,1.151,0.0283,1.417,A,14.37,C,8.739,C,24.526,B-,69301,alliance-ne
1.317,2.02,0.4553,0.0334,28.06,1.224,5.155,0.0865,0.1022,2.565,4.619,1.162,0.0266,3.825,D,34.53,D,8.475,C,46.830000000000005,D,44601,alliance-oh
1.845,1.423,0.1941,0.0644,35.59,0.9669,10.52,0.2276,0.1026,0.37,7.61,1.17,0.0729,3.527,C,47.3,F,9.326,C,60.153,D-,38720,alligator-ms
0.8576,0.0087,0.3082,0.0165,4.363,0.8582,3.196,0.0431,0.0031,0.9426,4.242,1.083,0.0123,1.191,A,8.46,B,6.284,B,15.935000000000002,A-,50602,allison-ia
1.202,1.429,0.3295,0.0455,4.335,0.4867,2.592,0.0149,0.0119,0.8573,1.742,1.522,0.0076,3.006,C,7.429,A,4.141,A,14.576,A,15413,allison-pa
0.2987,0.6777,0.3096,0.0452,2.463,0.3574,0.9094,0.0107,0.0198,0.3534,6.751,1.533,0.0016,1.331,A,3.74,A,8.659,C,13.73,A,15101,allison-park-pa
1.537,1.871,0.5119,0.0535,4.737,0.3751,5.388,0.1709,0.0612,15.41,4.595,0.7204,0.62,3.973,D,10.67,B,21.4,D,36.043,D+,79003,allison-tx
2.594,0.9258,0.4464,0.019,8.785,2.31,6.989,0.1169,0.0434,1.358,3.682,0.7405,0.0419,3.985,D,18.2,C,5.866,B,28.051,C+,38541,allons-tn
3.931,0.6157,0.8082,0.0109,10.93,0.7112,4.814,0.1015,0.019,11.92,1.552,1.103,0.0541,5.366,D,16.56,C,14.65,D,36.576,D+,49805,allouez-mi
0.0273,0.044,0.1379,0.0187,2.575,0.1633,1.244,0.0033,0.0112,0.9345,2.914,1.365,0.3439,0.2279,A,3.987,A,5.568,B,9.7829,A+,08001,alloway-nj
0.578,0.0655,0.3911,0.0319,4.274,0.2151,3.96,0.1276,0.0436,1.31,3.387,0.7242,0.0253,1.067,A,8.576,B,5.49,A,15.133000000000001,A-,25002,alloy-wv
1.121,1.476,0.3391,0.0453,3.194,1.07,2.228,0.0251,0.6102,1.804,4.784,1.523,0.0052,2.982,C,6.516,A,8.727,C,18.225,B+,16821,allport-pa
2.633,2.576,0.4242,0.0183,8.142,1.563,5.656,0.1148,0.0054,0.8209,1.812,0.7506,0.0568,5.652,D,15.48,C,3.445,A,24.577,B-,38542,allred-tn
1.842,1.832,0.3857,0.0174,13.69,1.636,3.881,0.0652,1.079,3.262,4.051,1.34,0.0189,4.077,D,19.27,D,9.751,C,33.098,C-,02134,allston-ma
1.085,0.1441,0.4318,0.0253,27.64,0.5171,4.857,0.0979,0.0299,1.087,4.417,1.292,0.0081,1.686,B,33.11,D,6.835,B,41.631,D+,98524,allyn-wa
3.196,0.4561,0.7041,0.0479,11.13,1.685,6.542,0.0513,0.1522,1.088,5.494,0.7742,0.0032,4.405,D,19.41,D,7.512,B,31.327,C,72921,alma-ar
1.112,0.2268,0.3748,0.0152,5.378,1.549,3.259,0.0015,0.0255,9.788,3.935,0.9319,0.0171,1.729,B,10.19,B,14.7,D,26.619,C+,54611,alma-center-wi
2.363,0.6866,0.6824,0.0221,2.614,0.4011,2.3,0.0277,0.0827,13.37,5.017,0.9646,0.0683,3.754,D,5.344,A,19.51,D,28.608000000000004,C,80420,alma-co
3.699,1.024,0.254,0.0293,40.58,1.514,7.633,0.0615,0.4218,2.259,9.313,0.8378,0.0678,5.007,D,49.79,F,12.9,D,67.697,D-,31510,alma-ga
1.36,0.079,0.4441,0.0411,7.238,0.1846,3.671,0.0549,0.0242,0.6269,7.893,0.7456,0.0327,1.925,B,11.15,B,9.323,C,22.398000000000003,B-,62807,alma-il
2.988,0.2528,0.503,0.0332,6.45,1.032,4.349,0.0203,0.0485,0.8444,7.89,0.9367,0.0733,3.777,D,11.85,B,9.792,C,25.418999999999997,C+,66401,alma-ks
2.118,0.6129,0.7732,0.0292,5.134,1.713,4.722,0.0615,0.1175,1.937,6.338,1.122,0.0424,3.533,C,11.63,B,9.556,C,24.719,B-,48801,alma-mi
2.118,0.6129,0.7732,0.0292,5.134,1.713,4.722,0.0615,0.1175,1.937,6.338,1.122,0.0424,3.533,C,11.63,B,9.556,C,24.719,B-,48802,alma-mi
1.316,0.03,0.4352,0.0681,40.8,5.293,3.46,0.02,0.0133,0.2939,12.15,0.9668,0.0087,1.849,B,49.57,F,13.43,D,64.84899999999999,D-,64001,alma-mo
0.4457,0.0676,0.6476,0.0169,18.37,1.604,4.211,0.0585,0.1741,3.776,2.902,1.227,0.0347,1.178,A,24.24,D,8.114,C,33.532,C-,68920,alma-ne
0.4156,0.2057,0.2835,0.0119,4.172,0.0683,1.035,0.0063,0.0264,2.482,22.23,1.141,0.0386,0.9167,A,5.282,A,25.92,F,32.118700000000004,C-,14708,alma-ny
2.086,0.3215,0.3751,0.0157,14.31,1.608,4.808,0.0031,0.0477,11.22,31.55,0.9712,0.0353,2.799,C,20.72,D,43.83,F,67.34899999999999,D-,54610,alma-wi
2.425,0.5485,0.3741,0.0473,4.52,5.184,3.708,0.1385,0.1945,13.98,2.822,0.7929,0.0806,3.395,C,13.55,C,17.87,D,34.815,C-,26320,alma-wv
0.1615,0.1123,0.3989,0.0153,5.386,0.6783,1.781,0.0187,0.2109,0.4381,3.384,1.106,0.0198,0.688,A,7.864,A,5.158,A,13.71,A,55002,almelund-mn
24.7,1.595,0.5662,0.0533,41.48,2.903,13.56,0.0549,0.2322,10.58,4.866,1.052,0.0228,26.91,F,58.0,F,16.75,D,101.66,F,67622,almena-ks
0.9231,0.0741,0.3693,0.0154,5.915,1.474,3.166,0.0017,0.1189,11.0,3.367,0.7904,0.0322,1.382,A,10.56,B,15.31,D,27.252000000000002,C+,54805,almena-wi
2.307,0.1318,0.4593,0.0534,8.536,1.521,9.886,0.0366,0.0387,1.548,52.81,0.8136,0.0871,2.951,C,19.98,D,55.29,F,78.221,F,99103,almira-wa
1.403,0.0081,0.4497,0.0111,67.67,0.8707,5.836,0.0618,0.0506,0.77,9.022,1.363,0.0497,1.872,B,74.44,F,11.26,C,87.572,F,83312,almo-id
0.7387,0.3578,0.3684,0.0446,12.45,1.733,4.392,0.0419,0.0363,0.8159,3.333,0.7754,0.0721,1.509,A,18.62,C,5.033,A,25.162000000000003,C+,42020,almo-ky
1.923,1.792,0.2708,0.0614,17.55,0.6452,8.163,0.0335,0.0226,1.494,3.961,1.11,0.0264,4.047,D,26.39,D,6.613,B,37.050000000000004,D+,28702,almond-nc
0.2986,0.0509,0.2762,0.016,0.7589,0.0637,0.6517,0.0087,0.0478,2.721,2.61,1.107,0.0243,0.6416,A,1.483,A,6.511,B,8.6356,A+,14804,almond-ny
2.257,0.0576,0.3805,0.0194,4.994,1.377,2.982,1.139,0.2568,11.52,5.723,0.9338,0.0094,2.714,C,10.49,B,18.44,D,31.644000000000002,C,54909,almond-wi
7.502,2.446,0.7821,0.0339,38.44,1.543,7.194,0.1106,0.6436,1.605,10.06,3.978,0.12,10.76,F,47.29,F,16.4,D,74.44999999999999,F,81210,almont-co
0.947,0.3484,0.6745,0.0108,3.57,0.69,1.725,0.0269,0.1178,0.8488,0.9598,1.112,0.0251,1.981,B,6.012,A,3.064,A,11.056999999999999,A+,48003,almont-mi
1.244,0.0203,0.572,0.0199,2.687,0.6099,6.079,0.0679,0.0245,0.4967,8.145,1.417,0.037,1.856,B,9.443,B,10.12,C,21.418999999999997,B,58520,almont-nd
1.93,1.193,0.7155,0.0575,11.77,1.176,5.246,0.0511,0.1525,2.124,19.09,1.052,0.0039,3.896,D,18.24,C,22.42,D,44.556,D,72003,almyra-ar
0.0502,0.0523,0.3095,0.0146,5.377,0.5919,1.685,0.031,0.1312,0.3938,4.762,1.11,0.0099,0.4266,A,7.685,A,6.407,B,14.5186,A,04535,alna-me
4.317,1.204,0.4168,0.0807,8.431,4.133,7.734,0.3371,0.2351,9.785,30.46,0.7706,0.0288,6.018,D,20.63,D,41.28,F,67.928,D-,93201,alpaugh-ca
5.999,0.4207,0.7065,0.0507,12.2,1.048,7.28,0.0451,0.1444,1.059,11.12,0.7471,0.0052,7.177,F,20.57,D,13.08,D,40.827,D+,72611,alpena-ar
2.624,0.487,0.739,0.0377,7.905,1.205,5.61,0.1132,0.0867,1.672,7.88,1.058,0.0634,3.888,D,14.83,C,10.76,C,29.478,C,49707,alpena-mi
1.444,0.0201,0.6218,0.005,0.9473,0.2721,3.125,0.0336,0.0404,1.012,1.735,0.8722,0.0386,2.091,B,4.378,A,3.698,A,10.167,A+,57312,alpena-sd
1.87,0.6194,0.4285,0.0424,3.097,0.1737,3.711,0.0614,0.0406,1.499,1.566,0.9908,0.0371,2.96,C,7.043,A,4.133,A,14.136,A,61413,alpha-il
1.304,1.849,0.3889,0.0316,18.08,2.516,6.052,0.1352,0.0477,1.999,6.188,0.8445,0.0106,3.574,C,26.78,D,9.089,C,39.443,D+,42603,alpha-ky
1.142,0.9569,0.7328,0.0336,7.179,0.995,5.792,0.2129,0.0199,2.396,7.348,1.338,0.0908,2.865,C,14.18,C,11.19,C,28.235,C,49902,alpha-mi
0.2567,0.0814,0.4502,0.0178,7.048,0.6541,3.928,0.0126,0.0433,0.5129,10.32,1.116,0.0345,0.8062,A,11.64,B,12.03,C,24.4762,B-,56111,alpha-mn
1.013,0.3453,0.2261,0.0358,31.88,1.388,2.23,0.1098,0.0529,0.7591,1.578,0.8539,0.0044,1.621,B,35.61,D,3.248,A,40.479,D+,30004,alpharetta-ga
1.013,0.3453,0.2261,0.0358,31.88,1.388,2.23,0.1098,0.0529,0.7591,1.578,0.8539,0.0044,1.621,B,35.61,D,3.248,A,40.479,D+,30005,alpharetta-ga
1.013,0.3453,0.2261,0.0358,31.88,1.388,2.23,0.1098,0.0529,0.7591,1.578,0.8539,0.0044,1.621,B,35.61,D,3.248,A,40.479,D+,30009,alpharetta-ga
1.013,0.3453,0.2261,0.0358,31.88,1.388,2.23,0.1098,0.0529,0.7591,1.578,0.8539,0.0044,1.621,B,35.61,D,3.248,A,40.479,D+,30022,alpharetta-ga
1.013,0.3453,0.2261,0.0358,31.88,1.388,2.23,0.1098,0.0529,0.7591,1.578,0.8539,0.0044,1.621,B,35.61,D,3.248,A,40.479,D+,30023,alpharetta-ga
2.514,0.6179,0.4099,0.0692,15.71,1.517,7.824,0.0408,0.2994,2.741,3.772,0.9555,0.0718,3.611,C,25.09,D,7.839,B,36.54,D+,35014,alpine-al
1.317,0.5724,0.4847,0.0223,3.306,1.985,3.523,0.2548,0.5446,6.964,17.9,1.274,0.4058,2.396,B,9.068,B,27.09,F,38.554,D+,85920,alpine-az
1.594,0.6142,0.3654,0.0289,9.882,3.367,2.548,0.3295,0.2965,1.546,4.012,0.9235,0.0118,2.602,C,16.13,C,6.79,B,25.522,C+,91901,alpine-ca
1.594,0.6142,0.3654,0.0289,9.882,3.367,2.548,0.3295,0.2965,1.546,4.012,0.9235,0.0118,2.602,C,16.13,C,6.79,B,25.522,C+,91903,alpine-ca
0.8309,0.3233,0.1397,0.0198,4.532,0.4073,2.045,0.0301,0.0087,3.645,3.715,1.056,0.0248,1.314,A,7.014,A,8.449,C,16.777,A-,07620,alpine-nj
0.2906,0.199,0.2772,0.0117,5.468,0.0678,0.8636,0.0051,0.014,1.79,3.02,1.1,0.0178,0.7785,A,6.405,A,5.941,B,13.124500000000001,A,14805,alpine-ny
2.794,2.432,0.4254,0.0185,10.01,1.636,5.714,0.1223,0.0067,0.6573,2.431,0.7389,0.0574,5.67,D,17.49,C,3.892,A,27.051999999999996,C+,38543,alpine-tn
2.559,0.5526,0.4943,0.0507,6.526,3.679,6.071,0.1664,0.0491,7.501,8.782,0.6646,0.0947,3.656,C,16.44,C,17.09,D,37.186,D+,79830,alpine-tx
2.559,0.5526,0.4943,0.0507,6.526,3.679,6.071,0.1664,0.0491,7.501,8.782,0.6646,0.0947,3.656,C,16.44,C,17.09,D,37.186,D+,79831,alpine-tx
2.559,0.5526,0.4943,0.0507,6.526,3.679,6.071,0.1664,0.0491,7.501,8.782,0.6646,0.0947,3.656,C,16.44,C,17.09,D,37.186,D+,79832,alpine-tx
1.473,0.669,0.507,0.0127,2.26,2.222,2.345,0.1208,0.1086,1.515,4.14,1.014,0.0338,2.661,C,6.947,A,6.811,B,16.419,A-,84004,alpine-ut
0.8015,0.1876,0.3981,0.025,26.06,1.37,2.533,0.5307,0.0519,11.33,2.279,0.9587,0.1933,1.412,A,30.49,D,14.81,D,46.711999999999996,D,83128,alpine-wy
0.3018,0.0099,0.2533,0.0116,0.2672,0.0604,0.5931,0.0064,0.0094,1.585,0.7273,1.095,0.0304,0.5766,A,0.927,A,3.447,A,4.9506,A+,12008,alplaus-ny
0.4053,0.2231,0.4604,0.0155,4.464,2.949,5.838,0.0835,0.0765,0.82,2.743,1.955,0.1299,1.104,A,13.33,C,5.724,B,20.158,B,97324,alsea-or
1.751,0.0775,0.5685,0.0337,2.092,0.6657,6.439,0.0996,0.0289,6.791,18.8,1.324,0.0769,2.43,C,9.297,B,27.02,F,38.747,D+,58311,alsen-nd
1.543,0.7548,0.4433,0.0401,8.173,0.1801,6.151,0.217,0.0302,1.56,4.228,1.27,0.0325,2.781,C,14.72,C,7.121,B,24.622,B-,62610,alsey-il
1.363,0.6522,0.4516,0.0398,32.26,1.387,3.392,0.0802,0.054,1.269,4.608,1.186,0.0074,2.507,C,37.12,D,7.125,B,46.751999999999995,D,60803,alsip-il
0.533,0.2614,0.3915,0.0021,7.003,0.5367,2.927,0.0538,0.0252,0.4701,3.117,1.103,0.0296,1.188,A,10.52,B,4.746,A,16.454,A-,03602,alstead-nh
2.138,5.348,0.2457,0.025,14.59,0.9165,5.316,0.0418,0.5115,0.3255,4.681,0.7452,0.0299,7.756,F,20.86,D,6.293,B,34.909,C-,30412,alston-ga
2.631,1.487,0.3933,0.0291,14.3,2.389,5.822,0.2305,0.3448,34.09,17.85,1.305,0.0475,4.541,D,22.74,D,53.64,F,80.92099999999999,F,95701,alta-ca
2.037,0.973,0.3745,0.0278,5.385,3.348,3.585,0.2934,0.6114,6.946,2.931,1.117,0.3171,3.412,C,12.61,C,11.92,C,27.942,C+,91001,altadena-ca
2.037,0.973,0.3745,0.0278,5.385,3.348,3.585,0.2934,0.6114,6.946,2.931,1.117,0.3171,3.412,C,12.61,C,11.92,C,27.942,C+,91003,altadena-ca
1.177,0.4035,0.3007,0.0122,7.389,0.9673,3.067,0.0145,0.0281,0.8003,0.5332,1.089,0.0142,1.893,B,11.44,B,2.464,A,15.797,A-,51002,alta-ia
2.271,1.914,0.4942,0.0317,3.318,0.3617,5.331,0.1445,0.0432,14.7,7.837,0.6584,0.1046,4.712,D,9.155,B,23.34,D,37.207,D+,77412,altair-tx
2.374,0.3615,0.3882,0.0359,4.806,0.3943,2.9,0.1169,0.0533,2.417,6.557,0.8323,0.0122,3.16,C,8.218,B,9.872,C,21.25,B,32701,altamonte-springs-fl
2.374,0.3615,0.3882,0.0359,4.806,0.3943,2.9,0.1169,0.0533,2.417,6.557,0.8323,0.0122,3.16,C,8.218,B,9.872,C,21.25,B,32714,altamonte-springs-fl
2.374,0.3615,0.3882,0.0359,4.806,0.3943,2.9,0.1169,0.0533,2.417,6.557,0.8323,0.0122,3.16,C,8.218,B,9.872,C,21.25,B,32715,altamonte-springs-fl
2.374,0.3615,0.3882,0.0359,4.806,0.3943,2.9,0.1169,0.0533,2.417,6.557,0.8323,0.0122,3.16,C,8.218,B,9.872,C,21.25,B,32716,altamonte-springs-fl
2.287,0.7549,0.4542,0.0377,10.14,0.2057,5.217,0.1074,0.0636,2.464,6.287,0.9711,0.0527,3.534,C,15.67,C,9.839,C,29.043,C,62411,altamont-il
1.959,1.039,0.5142,0.0405,7.962,1.474,3.939,0.0168,0.0375,1.212,9.557,0.7883,0.0612,3.552,C,13.39,C,11.66,C,28.602,C,67330,altamont-ks
1.261,0.2049,0.4549,0.0819,6.578,2.868,3.966,0.0706,0.0511,0.1455,7.007,0.9905,0.0369,2.003,B,13.48,C,8.231,C,23.714,B-,64620,altamont-mo
0.3014,0.1715,0.256,0.0114,0.678,0.0627,0.466,0.0239,0.0692,1.951,1.974,1.104,0.0304,0.7402,A,1.231,A,5.129,A,7.100199999999999,A+,12009,altamont-ny
3.15,2.683,0.4568,0.0188,17.39,3.841,7.522,0.1605,0.0523,2.497,4.279,0.607,0.0706,6.31,D,28.91,D,7.505,B,42.725,D,37301,altamont-tn
2.36,0.3679,0.5118,0.0121,2.063,1.326,5.119,0.0984,0.0396,1.691,3.717,0.9947,0.031,3.252,C,8.608,B,6.474,B,18.334,B+,84001,altamont-ut
1.576,2.065,0.4031,0.0292,16.63,2.183,6.73,1.98,0.2369,25.74,14.43,0.9405,0.0358,4.074,D,27.52,D,41.39,F,72.98400000000001,F,95221,altaville-ca
1.42,0.1464,0.3023,0.0125,5.881,0.9931,4.824,0.0431,0.1597,0.9041,2.191,1.101,0.0207,1.881,B,11.74,B,4.377,A,17.998,B+,50603,alta-vista-ia
2.237,0.08,0.5288,0.0361,5.127,1.068,7.124,0.0247,0.5932,0.3623,6.165,0.9147,0.1836,2.882,C,13.34,C,8.219,C,24.441000000000003,B-,66834,alta-vista-ks
1.934,0.1699,0.352,0.0313,22.16,1.45,2.759,0.0207,0.0653,2.471,5.434,0.5877,0.0455,2.487,C,26.39,D,8.603,C,37.480000000000004,D+,24517,altavista-va
0.8264,0.0154,0.4766,0.0184,8.712,1.125,2.857,0.5309,0.0593,12.49,1.679,0.9133,0.1185,1.337,A,13.22,C,15.26,D,29.817,C,83414,alta-wy
4.628,0.9035,0.4726,0.0655,6.599,1.331,4.297,0.0581,0.04,1.602,2.847,0.7535,0.0249,6.07,D,12.28,C,5.267,A,23.617,B-,63732,altenburg-mo
3.565,0.7736,0.4277,0.0292,4.185,1.407,3.776,0.0418,0.0582,2.921,5.387,0.7522,0.0236,4.796,D,9.409,B,9.142,C,23.347,B-,32421,altha-fl
5.831,0.4535,0.7511,0.0532,87.96,1.888,11.03,0.0886,0.6293,0.9419,11.01,1.141,0.1561,7.089,F,101.0,F,13.88,D,121.969,F,72004,altheimer-ar
0.3787,0.4372,0.2842,0.0127,0.7371,0.0746,1.096,0.0096,0.0221,1.504,5.512,1.111,0.0424,1.113,A,1.917,A,8.192,C,11.222000000000001,A+,13302,altmar-ny
1.406,1.11,0.2483,0.069,40.88,1.237,46.59,0.0887,0.1594,1.082,4.965,0.7431,0.0371,2.834,C,88.79,F,6.987,B,98.611,F,30510,alto-ga
1.406,1.11,0.2483,0.069,40.88,1.237,46.59,0.0887,0.1594,1.082,4.965,0.7431,0.0371,2.834,C,88.79,F,6.987,B,98.611,F,30596,alto-ga
0.3708,0.0283,0.6425,0.0111,2.37,0.5027,0.8946,0.2016,0.1415,0.2298,1.497,1.118,0.0058,1.053,A,3.969,A,2.992,A,8.014,A+,49302,alto-mi
1.379,0.8427,0.5075,0.0249,1.845,1.213,5.406,0.075,0.0583,0.8718,4.351,0.9851,0.0345,2.754,C,8.539,B,6.301,B,17.594,B+,84002,altonah-ut
1.112,0.3994,0.4412,0.0385,7.906,0.3026,5.368,0.0601,0.0121,11.1,10.99,1.085,0.0417,1.991,B,13.64,C,23.23,D,38.861000000000004,D+,61414,altona-il
0.6918,0.2902,0.2817,0.0115,0.8175,0.0709,1.207,0.0092,0.071,3.291,8.003,1.106,0.0318,1.275,A,2.104,A,12.5,D,15.879,A-,12910,altona-ny
0.5017,0.8968,0.3715,0.002,5.498,0.8223,1.532,0.1106,0.2005,0.2001,6.346,1.195,0.0347,1.772,B,7.963,A,7.976,C,17.711,B+,03810,alton-bay-nh
0.9885,0.5985,0.2927,0.0122,2.029,0.9068,5.409,0.0329,0.008,0.2809,2.048,1.098,0.0091,1.892,B,8.378,B,3.444,A,13.713999999999999,A,51003,alton-ia
4.23,2.953,0.4872,0.0455,13.37,0.3495,5.937,0.1585,0.0527,4.982,10.41,0.9109,0.0431,7.717,F,19.81,D,16.4,D,43.92699999999999,D,62002,alton-il
0.9921,1.85,0.5372,0.0304,16.35,1.862,8.699,0.0998,0.2011,0.0083,5.748,1.243,0.4589,3.41,C,27.01,D,7.659,B,38.079,D+,67623,alton-ks
0.6877,0.498,0.5806,0.0534,11.62,3.113,5.734,0.4544,0.0268,22.22,1.34,1.064,0.1899,1.82,B,20.92,D,24.84,F,47.58,D,88312,alto-nm
6.408,1.005,0.4832,0.0677,8.424,2.67,8.149,0.0974,0.6572,0.4238,4.115,0.8245,0.0639,7.964,F,19.34,D,6.084,B,33.388000000000005,C-,65606,alton-mo
